record_type,original_path,port_paths,status,application_status,priority,original_sha1,original_sha256,port_sha1,reference_count,references,byte_exact_core_copy_count,byte_exact_shipped_count,notes,original_width,original_height,original_mode,original_bit_depth_estimate,original_has_alpha,original_alpha_min,original_alpha_max,original_transparent_pixels,original_partial_alpha_pixels,original_parse,original_frametime,original_interpolate,original_explicit_frames,original_frame_spec
ORIGINAL,textures/models/pech_stalker.png,models/pech_stalker.png | original/thaumcraft4/models/pech_stalker.png,MATCH,USED,P1,21a0d92c497b19d6bddb88175ba572e957a57dd8,562842a92664e8cdabaf71256d5f2afa102465f240774342a5df840d9c0eb29c,21a0d92c497b19d6bddb88175ba572e957a57dd8,1,models/pech_stalker.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,64,RGBA,32,True,0,255,6078,15,,,,,
ORIGINAL,textures/models/pech_thaum.png,models/pech_thaum.png | original/thaumcraft4/models/pech_thaum.png,MATCH,USED,P1,5869bf0c45859534fc1a8cea95263f371ffcef9f,eaf6e0b215ecca0bcac40f0db98afe8f1058df6804393c1056ff9c7e6f646d93,5869bf0c45859534fc1a8cea95263f371ffcef9f,1,models/pech_thaum.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,64,RGBA,32,True,0,255,6006,103,,,,,
ORIGINAL,textures/models/pig.png,models/pig.png | original/thaumcraft4/models/pig.png,MATCH,USED,P1,8eb6cbc39f631e656393f3573674caf27fb25877,a4c55ac16a5abdcd5390a1387bbfc8ec79c8347e45747484524226c448b143d5,8eb6cbc39f631e656393f3573674caf27fb25877,1,models/pig.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,64,RGBA,32,True,0,255,3092,4,,,,,
ORIGINAL,textures/models/pillar.png,models/pillar.png | original/thaumcraft4/models/pillar.png,MATCH,USED,P1,f071db238f46b44e6b4fed4a43333e945d7cbb6c,77240be1cd11f625b8f58c0118de21835577923ad461ab39ef37585933c61d7d,f071db238f46b44e6b4fed4a43333e945d7cbb6c,1,models/pillar.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,255,2382,39,,,,,
ORIGINAL,textures/models/reservoir.png,models/reservoir.png | original/thaumcraft4/models/reservoir.png,MATCH,USED,P1,a817cbb9a3f5e21c02b15c99b2faf671e644b2ca,b38ea9307bf233c0edfb06073de146deb42f9efe5f47a4355c523d01df42e2e8,a817cbb9a3f5e21c02b15c99b2faf671e644b2ca,1,models/reservoir.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/models/restable.png,block/research_table_original_model.png | models/restable.png | original/thaumcraft4/models/restable.png,MATCH,USED,P1,81002d99bc1c5ae791548a1e8fe3ed3db49978a8,a6f4e37af39c83549ac9a9d2f6a27e29c813941a9e3c79460ac0cd2f756ee540,81002d99bc1c5ae791548a1e8fe3ed3db49978a8,3,models/restable.png:1 | original/thaumcraft4/models/restable.png:2,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,64,RGBA,32,True,0,255,6078,66,,,,,
ORIGINAL,textures/models/restable2.png,block/research_table_original_overlay.png | models/restable2.png | original/thaumcraft4/models/restable2.png,MATCH,USED,P1,0194a0e9989b141063c3745e4066e3a0dee967cd,de391be9ac96fb5ad11bf124c834483af8e739264e3c7f5d13872ee2365912b9,0194a0e9989b141063c3745e4066e3a0dee967cd,2,models/restable2.png:1 | original/thaumcraft4/models/restable2.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,384,192,RGBA,32,True,0,255,72936,20,,,,,
ORIGINAL,textures/models/ripple.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/models/ripple1.png,models/ripple1.png | original/thaumcraft4/models/ripple1.png,MATCH,USED,P1,a7edd7358df39d5113da6d5d366f2b0aa848dfb2,6e8df48ab787318c1121a2a7d26ed393b137acda7a9066ed521a148e34bac41b,a7edd7358df39d5113da6d5d366f2b0aa848dfb2,1,models/ripple1.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,228,16072,312,,,,,
ORIGINAL,textures/models/ripple1.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/models/ripple10.png,models/ripple10.png | original/thaumcraft4/models/ripple10.png,MATCH,USED,P1,08190c56bb52ce45fbfba03278fd8920430e5c30,e4273620b71c50e66a9789df147e81be685672fd940a76d887374bbffba9597e,08190c56bb52ce45fbfba03278fd8920430e5c30,1,models/ripple10.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,222,14774,1610,,,,,
ORIGINAL,textures/models/ripple10.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/models/ripple11.png,models/ripple11.png | original/thaumcraft4/models/ripple11.png,MATCH,USED,P1,a246e20527cbd4f30b772cae3a03f6ee14cdf7dd,75440bd86645ce3cc948934c18c5492bb478fd6dd3590243875e2002b8eb74d1,a246e20527cbd4f30b772cae3a03f6ee14cdf7dd,1,models/ripple11.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,227,15172,1212,,,,,
ORIGINAL,textures/models/ripple11.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
